city_name,country,location_id,num_users,avg_age,std_age,min_age,max_age,admin_ratio,description,region,desc_length,is_touristique,is_capitale,is_historique,is_moderne,visiteurs
Kisumu-Est,Kenya,1923,2,42.0,5.656854249492381,38,46,0.5,"Ville du lac Victoria, connue pour sa pêche et ses marchés. (quartier-Est)",Afrique,74.0,0,0,0,0,1669
Kisumu-Nord,Kenya,1455,1,32.0,0.0,32,32,1.0,"Ville du lac Victoria, connue pour sa pêche et ses marchés. (quartier-Nord)",Afrique,75.0,0,0,0,0,1521
Kyoto-Est,Japon,1788,1,24.0,0.0,24,24,0.0,"Ville historique, célèbre pour ses temples et ses jardins. (quartier-Est)",Asie,73.0,1,0,1,0,2039
Kyoto-Nord,Japon,1320,3,44.66666666666666,10.115993936995675,33,51,1.0,"Ville historique, célèbre pour ses temples et ses jardins. (quartier-Nord)",Asie,74.0,1,0,1,0,1955
Kyoto-Sud,Japon,1554,1,60.0,0.0,60,60,1.0,"Ville historique, célèbre pour ses temples et ses jardins. (quartier-Sud)",Asie,73.0,1,0,1,0,1576
La Haye,Pays-Bas,1166,3,43.0,4.58257569495584,38,47,0.3333333333333333,"Ville politique, connue pour le Palais de la Paix.",Europe_Ouest,50.0,0,0,0,0,1635
La Haye-Est,Pays-Bas,1868,1,27.0,0.0,27,27,1.0,"Ville politique, connue pour le Palais de la Paix. (quartier-Est)",Europe_Ouest,65.0,0,0,0,0,1188
La Haye-Sud,Pays-Bas,1634,1,60.0,0.0,60,60,0.0,"Ville politique, connue pour le Palais de la Paix. (quartier-Sud)",Europe_Ouest,65.0,0,0,0,0,952
La Mecque,Arabie Saoudite,1227,1,42.0,0.0,42,42,1.0,"Ville sainte, célèbre pour la Kaaba et le pèlerinage.",Moyen_Orient,53.0,1,0,0,0,1313
La Mecque-Est,Arabie Saoudite,1929,1,52.0,0.0,52,52,1.0,"Ville sainte, célèbre pour la Kaaba et le pèlerinage. (quartier-Est)",Moyen_Orient,68.0,1,0,0,0,1402
La Mecque-Nord,Arabie Saoudite,1461,1,51.0,0.0,51,51,1.0,"Ville sainte, célèbre pour la Kaaba et le pèlerinage. (quartier-Nord)",Moyen_Orient,69.0,1,0,0,0,1690
La Mecque-Sud,Arabie Saoudite,1695,1,37.0,0.0,37,37,0.0,"Ville sainte, célèbre pour la Kaaba et le pèlerinage. (quartier-Sud)",Moyen_Orient,68.0,1,0,0,0,2046
La Plata,Argentine,1123,1,48.0,0.0,48,48,1.0,"Ville planifiée, réputée pour sa cathédrale et son musée.",Amériques,57.0,1,0,0,0,1463
La Plata-Est,Argentine,1825,1,58.0,0.0,58,58,0.0,"Ville planifiée, réputée pour sa cathédrale et son musée. (quartier-Est)",Amériques,72.0,1,0,0,0,1599
La Plata-Sud,Argentine,1591,2,52.5,10.606601717798211,45,60,0.0,"Ville planifiée, réputée pour sa cathédrale et son musée. (quartier-Sud)",Amériques,72.0,1,0,0,0,2256
La Serena,Chili,1127,1,27.0,0.0,27,27,0.0,"Ville balnéaire, connue pour ses plages et son observatoire.",Amériques,60.0,1,0,0,0,2083
La Serena-Est,Chili,1829,2,32.5,17.67766952966369,20,45,0.5,"Ville balnéaire, connue pour ses plages et son observatoire. (quartier-Est)",Amériques,75.0,1,0,0,0,2059
La Serena-Nord,Chili,1361,2,40.0,9.899494936611664,33,47,0.5,"Ville balnéaire, connue pour ses plages et son observatoire. (quartier-Nord)",Amériques,76.0,1,0,0,0,1657
Lagos,Nigeria,1215,1,31.0,0.0,31,31,0.0,"Ville la plus peuplée, connue pour ses plages et son industrie musicale.",Afrique,72.0,1,0,0,0,2301
Lagos-Est,Nigeria,1917,1,40.0,0.0,40,40,0.0,"Ville la plus peuplée, connue pour ses plages et son industrie musicale. (quartier-Est)",Afrique,87.0,1,0,0,0,2376
Lagos-Nord,Nigeria,1449,2,43.5,19.091883092036785,30,57,0.0,"Ville la plus peuplée, connue pour ses plages et son industrie musicale. (quartier-Nord)",Afrique,88.0,1,0,0,0,2090
Lagos-Sud,Nigeria,1683,3,32.666666666666664,21.96208854670551,19,58,0.6666666666666666,"Ville la plus peuplée, connue pour ses plages et son industrie musicale. (quartier-Sud)",Afrique,87.0,1,0,0,0,2421
Larissa,Grèce,1158,1,55.0,0.0,55,55,1.0,"Ville de Thessalie, réputée pour son histoire antique.",Europe_Sud,54.0,1,0,1,0,1283
Larissa-Est,Grèce,1860,1,47.0,0.0,47,47,1.0,"Ville de Thessalie, réputée pour son histoire antique. (quartier-Est)",Europe_Sud,69.0,1,0,1,0,1898
Larissa-Nord,Grèce,1392,1,57.0,0.0,57,57,1.0,"Ville de Thessalie, réputée pour son histoire antique. (quartier-Nord)",Europe_Sud,70.0,1,0,1,0,1500
Larissa-Sud,Grèce,1626,1,55.0,0.0,55,55,0.0,"Ville de Thessalie, réputée pour son histoire antique. (quartier-Sud)",Europe_Sud,69.0,1,0,1,0,1413
Lausanne,Suisse,1177,1,35.0,0.0,35,35,0.0,"Ville olympique, connue pour son université et son lac.",Europe_Ouest,55.0,0,0,0,0,836
Lausanne-Nord,Suisse,1411,2,40.5,0.7071067811865476,40,41,0.5,"Ville olympique, connue pour son université et son lac. (quartier-Nord)",Europe_Ouest,71.0,0,0,0,0,1235
Lausanne-Sud,Suisse,1645,3,49.0,5.5677643628300215,43,54,0.6666666666666666,"Ville olympique, connue pour son université et son lac. (quartier-Sud)",Europe_Ouest,70.0,0,0,0,0,1463
Le Caire,Égypte,1094,2,46.0,18.384776310850235,33,59,0.5,"Capitale égyptienne, connue pour les pyramides et le Nil.",Afrique,57.0,0,1,0,0,1118
Le Caire-Nord,Égypte,1328,1,53.0,0.0,53,53,0.0,"Capitale égyptienne, connue pour les pyramides et le Nil. (quartier-Nord)",Afrique,73.0,0,1,0,0,1600
Le Caire-Sud,Égypte,1562,1,51.0,0.0,51,51,0.0,"Capitale égyptienne, connue pour les pyramides et le Nil. (quartier-Sud)",Afrique,72.0,0,1,0,0,1479
Le Cap,Afrique du Sud,1109,3,43.0,21.0,19,58,0.3333333333333333,"Ville côtière, célèbre pour la montagne de la Table.",Afrique,52.0,1,0,0,0,2083
Le Cap-Est,Afrique du Sud,1811,2,44.5,0.7071067811865476,44,45,0.0,"Ville côtière, célèbre pour la montagne de la Table. (quartier-Est)",Afrique,67.0,1,0,0,0,2324
Le Cap-Nord,Afrique du Sud,1343,1,30.0,0.0,30,30,0.0,"Ville côtière, célèbre pour la montagne de la Table. (quartier-Nord)",Afrique,68.0,1,0,0,0,2211
Liberec,Tchéquie,1198,1,34.0,0.0,34,34,1.0,"Ville du nord, réputée pour ses montagnes et son zoo.",Autre,53.0,1,0,0,0,1532
Liberec-Est,Tchéquie,1900,1,39.0,0.0,39,39,0.0,"Ville du nord, réputée pour ses montagnes et son zoo. (quartier-Est)",Autre,68.0,1,0,0,0,1625
Liberec-Nord,Tchéquie,1432,1,59.0,0.0,59,59,0.0,"Ville du nord, réputée pour ses montagnes et son zoo. (quartier-Nord)",Autre,69.0,1,0,0,0,2252
Liberec-Sud,Tchéquie,1666,3,29.33333333333333,7.234178138070235,21,34,0.6666666666666666,"Ville du nord, réputée pour ses montagnes et son zoo. (quartier-Sud)",Autre,68.0,1,0,0,0,1990
Lille-Est,France,1725,3,31.0,14.422205101855956,19,47,0.3333333333333333,"Ville du nord, connue pour sa braderie et son centre historique. (quartier-Est)",Europe_Ouest,79.0,0,0,1,0,1236
Lille-Nord,France,1257,1,39.0,0.0,39,39,1.0,"Ville du nord, connue pour sa braderie et son centre historique. (quartier-Nord)",Europe_Ouest,80.0,0,0,1,0,1047
Lille-Ouest,France,1959,1,47.0,0.0,47,47,0.0,"Ville du nord, connue pour sa braderie et son centre historique. (quartier-Ouest)",Europe_Ouest,81.0,0,0,1,0,1773
Lille-Sud,France,1491,1,56.0,0.0,56,56,0.0,"Ville du nord, connue pour sa braderie et son centre historique. (quartier-Sud)",Europe_Ouest,79.0,0,0,1,0,1600
Limerick-Est,Irlande,1889,2,41.5,7.7781745930520225,36,47,0.0,"Ville historique, connue pour son château et sa poésie. (quartier-Est)",Europe_Nord,70.0,0,0,1,0,1719
Limerick-Nord,Irlande,1421,2,37.5,0.7071067811865476,37,38,1.0,"Ville historique, connue pour son château et sa poésie. (quartier-Nord)",Europe_Nord,71.0,0,0,1,0,1398
Limerick-Sud,Irlande,1655,1,46.0,0.0,46,46,1.0,"Ville historique, connue pour son château et sa poésie. (quartier-Sud)",Europe_Nord,70.0,0,0,1,0,1728
Linz-Sud,Autriche,1651,2,55.0,2.8284271247461903,53,57,0.5,"Ville industrielle, réputée pour son art et sa technologie. (quartier-Sud)",Europe_Ouest,74.0,1,0,0,0,2375
Lisbonne,Portugal,1159,3,40.333333333333336,1.154700538379251,39,41,0.6666666666666666,"Capitale portugaise, célèbre pour ses tramways et le quartier de l’Alfama.",Europe_Sud,74.0,1,1,0,0,2179
Lisbonne-Est,Portugal,1861,2,45.0,4.242640687119285,42,48,0.5,"Capitale portugaise, célèbre pour ses tramways et le quartier de l’Alfama. (quartier-Est)",Europe_Sud,89.0,1,1,0,0,2140
Lisbonne-Nord,Portugal,1393,2,34.0,4.242640687119285,31,37,0.5,"Capitale portugaise, célèbre pour ses tramways et le quartier de l’Alfama. (quartier-Nord)",Europe_Sud,90.0,1,1,0,0,1937
Liverpool,Royaume-Uni,1056,2,40.0,4.242640687119285,37,43,0.0,"Ville portuaire, connue pour les Beatles et ses docks.",Europe_Nord,54.0,0,0,0,0,1611
Liverpool-Est,Royaume-Uni,1758,2,34.0,16.97056274847714,22,46,0.5,"Ville portuaire, connue pour les Beatles et ses docks. (quartier-Est)",Europe_Nord,69.0,0,0,0,0,1530
Liverpool-Ouest,Royaume-Uni,1992,2,30.5,16.263455967290593,19,42,0.0,"Ville portuaire, connue pour les Beatles et ses docks. (quartier-Ouest)",Europe_Nord,71.0,0,0,0,0,1688
Liège-Est,Belgique,1874,1,55.0,0.0,55,55,0.0,"Ville industrielle, connue pour ses gaufres et son carnaval. (quartier-Est)",Europe_Ouest,75.0,0,0,0,0,1837
Liège-Nord,Belgique,1406,1,56.0,0.0,56,56,1.0,"Ville industrielle, connue pour ses gaufres et son carnaval. (quartier-Nord)",Europe_Ouest,76.0,0,0,0,0,1812
Liège-Sud,Belgique,1640,2,40.0,2.8284271247461903,38,42,0.5,"Ville industrielle, connue pour ses gaufres et son carnaval. (quartier-Sud)",Europe_Ouest,75.0,0,0,0,0,1422
Londres,Royaume-Uni,1054,2,53.0,4.242640687119285,50,56,1.0,"Capitale britannique, connue pour Big Ben et Buckingham Palace.",Europe_Nord,63.0,0,1,0,0,1775
Londres-Nord,Royaume-Uni,1288,2,20.0,2.8284271247461903,18,22,0.5,"Capitale britannique, connue pour Big Ben et Buckingham Palace. (quartier-Nord)",Europe_Nord,79.0,0,1,0,0,1140
Londres-Ouest,Royaume-Uni,1990,2,50.5,2.1213203435596424,49,52,0.5,"Capitale britannique, connue pour Big Ben et Buckingham Palace. (quartier-Ouest)",Europe_Nord,80.0,0,1,0,0,1414
Londres-Sud,Royaume-Uni,1522,2,45.5,19.091883092036785,32,59,0.0,"Capitale britannique, connue pour Big Ben et Buckingham Palace. (quartier-Sud)",Europe_Nord,78.0,0,1,0,0,1969
Los Angeles,États-Unis,1060,2,41.5,19.091883092036785,28,55,1.0,"Ville californienne, célèbre pour Hollywood et ses plages.",Amériques,58.0,1,0,0,0,1577
Los Angeles-Est,États-Unis,1762,3,38.66666666666666,17.387735140993303,19,52,0.0,"Ville californienne, célèbre pour Hollywood et ses plages. (quartier-Est)",Amériques,73.0,1,0,0,0,2140
Los Angeles-Ouest,États-Unis,1996,1,20.0,0.0,20,20,0.0,"Ville californienne, célèbre pour Hollywood et ses plages. (quartier-Ouest)",Amériques,75.0,1,0,0,0,1612
Los Angeles-Sud,États-Unis,1528,2,48.0,12.727922061357855,39,57,1.0,"Ville californienne, célèbre pour Hollywood et ses plages. (quartier-Sud)",Amériques,73.0,1,0,0,0,2193
Louxor-Est,Égypte,1799,1,42.0,0.0,42,42,1.0,"Ville antique, célèbre pour ses temples et sa vallée des Rois. (quartier-Est)",Afrique,77.0,1,0,0,0,1513
Louxor-Nord,Égypte,1331,1,55.0,0.0,55,55,1.0,"Ville antique, célèbre pour ses temples et sa vallée des Rois. (quartier-Nord)",Afrique,78.0,1,0,0,0,1725
Lund,Suède,1133,1,26.0,0.0,26,26,0.0,"Ville étudiante, réputée pour son université.",Europe_Nord,45.0,1,0,0,0,1673
Lund-Est,Suède,1835,1,52.0,0.0,52,52,0.0,"Ville étudiante, réputée pour son université. (quartier-Est)",Europe_Nord,60.0,1,0,0,0,1771
Lund-Sud,Suède,1601,1,37.0,0.0,37,37,0.0,"Ville étudiante, réputée pour son université. (quartier-Sud)",Europe_Nord,60.0,1,0,0,0,2080
Lyon-Nord,France,1252,2,35.5,10.606601717798211,28,43,0.5,"Ville gastronomique, célèbre pour ses bouchons et son vieux quartier. (quartier-Nord)",Europe_Ouest,85.0,1,0,0,0,1551
Lyon-Ouest,France,1954,2,25.5,2.1213203435596424,24,27,1.0,"Ville gastronomique, célèbre pour ses bouchons et son vieux quartier. (quartier-Ouest)",Europe_Ouest,86.0,1,0,0,0,2456
Lyon-Sud,France,1486,1,35.0,0.0,35,35,0.0,"Ville gastronomique, célèbre pour ses bouchons et son vieux quartier. (quartier-Sud)",Europe_Ouest,84.0,1,0,0,0,1743
Madrid,Espagne,1044,2,45.0,18.384776310850235,32,58,0.0,"Capitale espagnole, réputée pour ses musées, ses parcs et sa vie nocturne animée.",Europe_Sud,81.0,1,1,0,0,1763
Madrid-Est,Espagne,1746,2,43.5,12.020815280171307,35,52,0.0,"Capitale espagnole, réputée pour ses musées, ses parcs et sa vie nocturne animée. (quartier-Est)",Europe_Sud,96.0,1,1,0,0,2311
Madrid-Nord,Espagne,1278,3,39.66666666666666,6.658328118479392,32,44,0.3333333333333333,"Capitale espagnole, réputée pour ses musées, ses parcs et sa vie nocturne animée. (quartier-Nord)",Europe_Sud,97.0,1,1,0,0,2222
Mahdia-Nord,Tunisie,1246,2,37.0,2.8284271247461903,35,39,0.5,Ville portuaire réputée pour ses plages et sa médina fortifiée. (quartier-Nord),Maghreb,79.0,1,0,1,0,1526
Mahdia-Ouest,Tunisie,1948,1,20.0,0.0,20,20,0.0,Ville portuaire réputée pour ses plages et sa médina fortifiée. (quartier-Ouest),Maghreb,80.0,1,0,1,0,1559
Malmö,Suède,1131,1,21.0,0.0,21,21,0.0,"Ville du sud, connue pour son pont vers le Danemark.",Europe_Nord,52.0,0,0,0,0,628
Malmö-Est,Suède,1833,1,34.0,0.0,34,34,1.0,"Ville du sud, connue pour son pont vers le Danemark. (quartier-Est)",Europe_Nord,67.0,0,0,0,0,1002
Malmö-Nord,Suède,1365,4,37.75,13.841363131329707,21,53,0.25,"Ville du sud, connue pour son pont vers le Danemark. (quartier-Nord)",Europe_Nord,68.0,0,0,0,0,1178
Malmö-Sud,Suède,1599,2,42.5,3.5355339059327378,40,45,0.5,"Ville du sud, connue pour son pont vers le Danemark. (quartier-Sud)",Europe_Nord,67.0,0,0,0,0,1528
Manchester,Royaume-Uni,1055,1,53.0,0.0,53,53,1.0,"Ville industrielle, célèbre pour son équipe de football et sa musique.",Europe_Nord,70.0,1,0,0,0,2115
Manchester-Est,Royaume-Uni,1757,2,50.5,2.1213203435596424,49,52,0.5,"Ville industrielle, célèbre pour son équipe de football et sa musique. (quartier-Est)",Europe_Nord,85.0,1,0,0,0,1757
Manchester-Nord,Royaume-Uni,1289,4,49.75,5.619905100029123,45,56,0.75,"Ville industrielle, célèbre pour son équipe de football et sa musique. (quartier-Nord)",Europe_Nord,86.0,1,0,0,0,1890
Manchester-Ouest,Royaume-Uni,1991,2,41.0,8.48528137423857,35,47,0.5,"Ville industrielle, célèbre pour son équipe de football et sa musique. (quartier-Ouest)",Europe_Nord,87.0,1,0,0,0,1973
Marrakech,Maroc,1029,1,41.0,0.0,41,41,1.0,"Ville touristique, célèbre pour la place Jemaa el-Fna et ses souks.",Maghreb,67.0,1,0,0,0,1421
Marrakech-Est,Maroc,1731,1,26.0,0.0,26,26,1.0,"Ville touristique, célèbre pour la place Jemaa el-Fna et ses souks. (quartier-Est)",Maghreb,82.0,1,0,0,0,1473
Marrakech-Nord,Maroc,1263,3,39.66666666666666,7.023769168568491,33,47,0.3333333333333333,"Ville touristique, célèbre pour la place Jemaa el-Fna et ses souks. (quartier-Nord)",Maghreb,83.0,1,0,0,0,1749
Marrakech-Sud,Maroc,1497,1,46.0,0.0,46,46,0.0,"Ville touristique, célèbre pour la place Jemaa el-Fna et ses souks. (quartier-Sud)",Maghreb,82.0,1,0,0,0,2092
Marseille-Est,France,1721,1,60.0,0.0,60,60,1.0,"Ville portuaire méditerranéenne, réputée pour le Vieux-Port et la basilique Notre-Dame de la Garde. (quartier-Est)",Europe_Ouest,114.0,1,0,0,0,2659
Marseille-Nord,France,1253,1,56.0,0.0,56,56,1.0,"Ville portuaire méditerranéenne, réputée pour le Vieux-Port et la basilique Notre-Dame de la Garde. (quartier-Nord)",Europe_Ouest,115.0,1,0,0,0,2377
Melbourne-Sud,Australie,1573,1,60.0,0.0,60,60,0.0,"Ville culturelle, réputée pour ses cafés et ses festivals. (quartier-Sud)",Océanie,73.0,1,0,0,0,1916
Mendoza-Est,Argentine,1824,2,28.0,4.242640687119285,25,31,0.0,"Ville viticole, célèbre pour ses vignobles et la cordillère des Andes. (quartier-Est)",Amériques,85.0,1,0,0,0,2174
Mendoza-Sud,Argentine,1590,4,44.0,18.110770276274835,18,60,0.75,"Ville viticole, célèbre pour ses vignobles et la cordillère des Andes. (quartier-Sud)",Amériques,85.0,1,0,0,0,2717
Mexico,Mexique,1114,2,47.5,9.192388155425116,41,54,0.5,"Capitale mexicaine, connue pour le Zócalo et les pyramides de Teotihuacan.",Amériques,74.0,0,1,0,0,1359
Mexico-Sud,Mexique,1582,2,31.0,5.656854249492381,27,35,0.0,"Capitale mexicaine, connue pour le Zócalo et les pyramides de Teotihuacan. (quartier-Sud)",Amériques,89.0,0,1,0,0,1511
Miami-Ouest,États-Unis,1999,1,38.0,0.0,38,38,1.0,"Ville de Floride, célèbre pour ses plages et sa vie nocturne. (quartier-Ouest)",Amériques,78.0,1,0,0,0,1483
Miami-Sud,États-Unis,1531,2,26.0,8.48528137423857,20,32,0.0,"Ville de Floride, célèbre pour ses plages et sa vie nocturne. (quartier-Sud)",Amériques,76.0,1,0,0,0,2311
Milan-Est,Italie,1742,1,44.0,0.0,44,44,0.0,"Ville de la mode, connue pour son Duomo et la Scala. (quartier-Est)",Europe_Sud,67.0,0,0,0,0,1023
Milan-Nord,Italie,1274,1,19.0,0.0,19,19,0.0,"Ville de la mode, connue pour son Duomo et la Scala. (quartier-Nord)",Europe_Sud,68.0,0,0,0,0,1006
Milan-Ouest,Italie,1976,2,36.5,12.020815280171307,28,45,0.5,"Ville de la mode, connue pour son Duomo et la Scala. (quartier-Ouest)",Europe_Sud,69.0,0,0,0,0,1001
Miskolc,Hongrie,1192,2,44.5,12.020815280171307,36,53,0.5,"Ville industrielle, réputée pour ses grottes et ses bains.",Europe_Est,58.0,1,0,0,0,1789
Miskolc-Est,Hongrie,1894,1,54.0,0.0,54,54,1.0,"Ville industrielle, réputée pour ses grottes et ses bains. (quartier-Est)",Europe_Est,73.0,1,0,0,0,1802
